content_id,value,context_code
747112151,"Shanghai Chuantu Microelectronics Co., Ltd",also_known_as
747112165,"Positive Sheng Technology Co., Ltd",formerly_known_as
747112165,"Zhengsheng Technology Co., Ltd.",also_known_as
747112562,Bailey Lights,also_known_as
747112564,KOHER (Shanghai) Electronic Co Ltd,also_known_as
747112569,"Shenzhen Sorede Electronic Co., Ltd",also_known_as
747112569,"Shenzhen Suorida Electronics Co., Ltd",also_known_as
747112570,Hui Shi Jin Technology Development Co. Ltd,also_known_as
747112572,KF Control,also_known_as
747112801,CHIPRUI,also_known_as
747112810,"EK JAPAN CO.,LTD",also_known_as
747112813,"Jiangsu Runic Technology Co., Ltd",also_known_as
747112825,"Shenzhen Hexing Optoelectronic Technology Co., Ltd",also_known_as
747114159,"Schrader-Bridgeport International, Inc",also_known_as
747114163,"Tuoyi (Shanghai) Industrial Control Electrical Equipment Co., Ltd",also_known_as
747114164,"Dongguan Taipu Electronics Co., Ltd",also_known_as
747114164,"Taipu Technology Co., Ltd",also_known_as
747114166,Schneider Pen,also_known_as
747114172,Shenzhen Shentai Weixiang Electronics Co Ltd,also_known_as
747114174,TAIWAN SUN RISE EXACT INDUSTRIAL CO,also_known_as
747114175,"SHENZHEN APEXIS ELECTRONIC CO.,LTD",also_known_as
747114176,Cyber Clean Europe GmbH,also_known_as
747114178,"Velbon Myanmar Co., Ltd",also_known_as
747114178,"Velbon Zhongshan Co.,Ltd",also_known_as
747114400,JIAQI,also_known_as
747114400,JQC,also_known_as
747114767,Fiat Chrysler Automobile Group,also_known_as
747114769,"Jiangsu Hongwei Technology Co., Ltd",also_known_as
747115317,Jing Handa Electronics,also_known_as
747115318,Nuo De Si Te Technology,also_known_as
747115327,"Shanghai SK Transformer Co., Ltd",also_known_as
747115382,"Changzhou Zhide Electronics Co., Ltd",also_known_as
747115384,CONEC Technology,formerly_known_as
747115385,"Fuman Microelectronics Group Co., Ltd",also_known_as
747115385,"Fu Man Microelectronics Group Co., Ltd",also_known_as
747115385,"Shenzhen Fuman Electronics Group Co., Ltd",also_known_as
747115464,Elektromotorenwerk Grünhain GmbH,also_known_as
747115464,EMG,also_known_as
747115467,Brook Hansen,formerly_known_as
747115468,Chaucer Solutions,also_known_as
747115474,MI,also_known_as
747115475,Integrated Circuit Systems Inc,also_known_as
747115604,Freund Container & Supply,formerly_known_as
747115606,H.P.T. Inc,also_known_as
747115608,Elkay Plastics Co Ltd,also_known_as
747115611,Lightware Lidar LLC,also_known_as
747115691,VNE Stainless,also_known_as
747115696,Weiler Abrasives,also_known_as
747115706,Harris Global Communications Inc,formerly_known_as
747115706,L3 Electrondynamics,also_known_as
747115731,Satair Hardware UK LTD,also_known_as
747115806,"Dongguan Aillen Electronic Technology Co., LTD",also_known_as
747115809,"Hemei Electric Co., Ltd",also_known_as
747116677,"Shenzhen Suozhi Technology Co., Ltd",also_known_as
747116683,Silicon IOT,also_known_as
747116683,SIT,also_known_as
747116684,"Shenzhen Swire Semiconductor Co., Ltd",also_known_as
747116685,BEIJING ZHONGXUN SIFANG TECHNOLOGY,also_known_as
747116685,"Zhejiang Huayuan Microelectronics Technology Co., Ltd.",also_known_as
747116685,"Zhongxun Sifang Technology Co., Ltd",also_known_as
747117477,ME-TECH (SHANGHAI) MICRO ELECTRONICS CO LTD ,also_known_as
747117479,"Shenzhen Jingcun Technology Co., Ltd",also_known_as
747117480,"P-DUKE Technology Co., Ltd",also_known_as
747117482,Jiangsu Dongchen Electronics Co Ltd,also_known_as
747117484,GP GreenPower,also_known_as
747117484,"Shanghai Ge Ruibao Electronics Co., Ltd",also_known_as
747117485,"Dongguan Qishi Xinyu Electronics Co., Ltd.",also_known_as
747117485,"Dongguan Yuxin Electronics Co., Ltd",also_known_as
747117485,"Kunshan Yudian Electronics Co., Ltd.",also_known_as
747117485,Ultra Tech Xiphi Enterprise Co Ltd,also_known_as
747117485,Yudian Industrial,also_known_as
747117485,"Yudian Industrial Co., Ltd",also_known_as
747117486,NDF,also_known_as
747117486,NDF Duffs Electronics,also_known_as
747117487,TDC Enicom,also_known_as
747117487,"Tiantong Ruihong Technology Co., Ltd",also_known_as
747117576,Shanghai UN semiconductor co. ,also_known_as
747117576,"Shenzhen UN Semiconductor Co.,Ltd",also_known_as
747118573,OSG Tap & Die,also_known_as
747118674,ONKA Elektrik Malz.San. ve Tic.Ltd.Şti,also_known_as
747118684,Shenzhen Ji Xin Inteligence Co Ltd,also_known_as
747118827,AEI Transcab,brand_of
747118833,Airpath Compass Company LLC,also_known_as
747118852,Nachi Bearings,also_known_as
747119836,HVRT Corporation,also_known_as
747119848,Heyday IC,also_known_as
747119932,Prosemi Microelectronics Technology,also_known_as
747119933,"Guangzhou Weisong Electronic Technology Co., Ltd",also_known_as
747119934,Blues Inc,also_known_as
747119979,"Shenzhen Bluetrum Technology Co., Ltd",also_known_as
747119979,"Shenzhen Zhongke Lanxun Technology Co., Ltd",also_known_as
747119981,SSOT,also_known_as
747120167,Zhaoqing Guoju Elec,also_known_as
747120168,"Dongguan Agertech Technology Co., Ltd",also_known_as
747120169,Shanghai Huahong Grace,merged_into
747120170,Double King Industrial Holdings Co Limited,also_known_as
747120170,RuoShui,brand_of
747120170,Yitensen,brand_of
747120171,"Shenzhen Yongyutai Electronics Co., Ltd",also_known_as
747120171,Yongyutai Electronics,also_known_as
747120174,W-Rex,also_known_as
747120261,Hopkins Towing Solutions,also_known_as
747120273,"Echo Engineering & Production Supplies, Inc",also_known_as
747120525,Hanbo Electronic,also_known_as
747120533,Dorr GmbH,also_known_as
747121183,Shenzhen Yuanke Electronic Co Ltd,also_known_as
747121183,Shenzhen Yuanke Optoelectronics Co Ltd,also_known_as
747121183,Yuanke Optoelectronics,also_known_as
747124108,Daytronics,acquired_by
747124114,Leonard + Bauer,also_known_as
747124121,Shenzhen Surong Capacitors Co Ltd,also_known_as
747124407,Guilin Glsun Science and Tech Group,also_known_as
747124409,SET,also_known_as
747124510,Krishna Smart Technology,also_known_as
747124520,"Fujian Guoguang Xinye Science & Technology Co., Ltd",also_known_as
747124547,Walter Tools,also_known_as
747124746,Movex,also_known_as
747124748,Other World Computing Inc,also_known_as
747124758,"Shenzhen Wondhope Electric Co.,Ltd.",also_known_as
747124760,Gibo/Kodama,also_known_as
747125883,John Liscombe Limited,also_known_as
747125890,"G-Switch Electronic (HongKong) CO.,Ltd",also_known_as
747125965,Brand Rex,formerly_known_as
747125965,Brand-Rex,formerly_known_as
747126168,C. & E. Fein GmbH,also_known_as
747126174,Dream Soiund Synthesis,also_known_as
747126183,NUVO,brand_of
747126188,"Dongguan Yuandi Electronics Co., Ltd",also_known_as
747126193,"DONGGUAN KAILEDING ELECTRONIC TECHNOLOGY CO., LTD",also_known_as
747126195,SDMC Technology,also_known_as
747126195,"Shenzhen SDMC Technology Co.,Ltd",also_known_as
747126215,"Dongguan Hanrong Electronics Co., Ltd.",also_known_as
747126215,Han Run,also_known_as
747126215,"HROPARTS ELECTRONICS CO KOREAN, LTD",also_known_as
747126215,HRO Switch & Jack,also_known_as
747126216,Silicontent,also_known_as
747126216,"Xinzhou Technology (Beijing) Co., Ltd",also_known_as
747126221,Networking The World,also_known_as
747126230,WernerCo,also_known_as
747126231,Stampede Automotive Accessories,also_known_as
747126234,Rockey Boots,also_known_as
747126235,Hastings Hot Line Tools & Equipment,also_known_as
747126236,VITEK Industrial Video Products Inc,also_known_as
747126244,Beryl Electronic Tech,also_known_as
747126244,Zhao Qing Beryl Electronic Technology Co. Ltd.,also_known_as
747126245,ENKAY Products,also_known_as
747126245,ENKAY Tools,also_known_as
747126247,Diba Fluid Intelligence,also_known_as
747126247,Diba Industries,also_known_as
747126248,Bunn-O-Matic,also_known_as
747126251,Nady Systems Inc,also_known_as
747126252,Ken Tool,also_known_as
747126255,Gyros Precision Tools,also_known_as
747126256,INCOM Bright Ideas,also_known_as
747126256,INCOM USA,also_known_as
747126258,Dotco Tools,formerly_known_as
747126264,Poly-Tech Industrial,also_known_as
747126269,"Kun Shan MAZO tech Co., Ltd",also_known_as
747126269,"MAZO tech Co.,Ltd",also_known_as
747126326,Pitradwear,also_known_as
747126327,"Donghai Tongling Electric Appliance Co., Ltd.",also_known_as
747126339,ERA SIB,also_known_as
747126341,EAM,also_known_as
747126348,"Kunshan GuoLi Electronic Technology Co., Ltd",also_known_as
747126349,"Shandong Huisi Electronic Technology Co., Ltd",also_known_as
747126351,InterMetro Industries Corporation,also_known_as
747126355,USW,acronym
747126355,U.S. Wire & Cable Corporation,also_known_as
747126356,UbiBot.com,also_known_as
747127083,"Kangxi Communication Technology (Shanghai) Co., Ltd",also_known_as
747127084,CMOSTEK Microelectronics,also_known_as
747127090,Febest Auto Parts,also_known_as
747127091,"ShenzhenHuadeCo-create TechnologyCo.,Ltd",also_known_as
747127094,FOJAN Resistor,also_known_as
747127094,FOSAN Semiconductor,also_known_as
747127095,Vintrons Technology,also_known_as
747127096,R1 Concepts,also_known_as
747127097,"POWERFENG ELECTRONICS TECHNOLOGY CO., LIMITED",formerly_known_as
747127098,GBC,acronym
747127233,Linearin Technology Corporation,also_known_as
747127233,"Shanghai Xianji Integrated Circuit Co., Ltd",also_known_as
747127245,"Xtaltq Technologies Co.,Ltd",also_known_as
747127248,"Shenzhen Shangyangtong Technology Co., Ltd.",also_known_as
747127253,AC Delco,also_known_as
747127255,LaptopBatteryOne,also_known_as
747127260,"Zhaoqing City Jui-Lung Electronics Co., Ltd",also_known_as
747127260,Zhaoqing Xinuilong Electronics Co Ltd,also_known_as
747127263,Interstate Cutting Tools,also_known_as
747127264,Kohler Company,also_known_as
747127265,Excel USA,also_known_as
747127267,"Cixi Donggong Electric Co., Ltd",also_known_as
747127270,Goldfreeze Ltd,also_known_as
747127271,FlexiTog EU BV,also_known_as
747127271,FlexiTog UK,also_known_as
747127272,Powerprove,also_known_as
747127452,Tianjin New Ventech Electronic Co Ltd,also_known_as
747127458,CTI Herley,formerly_known_as
747127458,CYI Communications Technologies,also_known_as
747127458,Herley-CTI,formerly_known_as
747127459,Accurate Precision Fasteners Corporation,also_known_as
747127461,Hydrabus,also_known_as
747127463,"CJtouch Technology Co.,Ltd",also_known_as
747127464,Clerarone Communications Inc,also_known_as
747127466,Dataproducts,also_known_as
747127469,Evoluent Vertical Mouse,product_family
747127473,Huanchain Cables,also_known_as
747127473,Huanchain Electric,also_known_as
747127473,"Yuyao Huanchain Electric Co., Ltd.",also_known_as
747127478,Norsat International Inc,also_known_as
747127482,Xinger Components,also_known_as
747127625,Nippon Pillar Singapore Pte Ltd,also_known_as
747127633,John Dow Industries,also_known_as
747127639,SunStar Suisse SA,also_known_as
747127645,LDMC Metal Stamping,also_known_as
747127645,Long Der Machinery Co Ltd,also_known_as
747127646,Cellphone-Mate Inc,formerly_known_as
747127650,"Shenzhen Feiyi Technology Co.,Ltd.",also_known_as
747127651,Dongguan Ganhad Electronics Co Ltd,also_known_as
747127652,"Ruimeike (Shenzhen) Trading Co., Ltd",also_known_as
747127654,VIGO System SA,also_known_as
747127658,ANDREX-DABROWSKI,also_known_as
747127793,ADC,also_known_as
747127794,"RAM Aviation, Space & Defense",also_known_as
747127795,RENEW,also_known_as
747127798,Buckeye Stamp,also_known_as
747127798,Buckeye Stamping Company,formerly_known_as
747127799,ClearSpan Fabric Structures Inc,also_known_as
747127799,ClearSpan Structures,also_known_as
747127804,GaNPower International,also_known_as
747127806,"ZHEJIANG JIALONG ELECTRON CO.,LTD",also_known_as
747127808,Nextsys Networking Inc,also_known_as
747127809,Ohm Power Solutions,also_known_as
747127816,SYC,also_known_as
747127816,SYC Semiconductores y Componentes,also_known_as
747127817,Aalborg Instruments & Controls,also_known_as
747127823,Gempler's,also_known_as
747127827,THORA Elektronik GmbH,also_known_as
747127829,"Shenzhen Yiyuan Technology Co., Ltd",also_known_as
747127829,"Wenzhou Yiyuan Imp & Exp Co., Ltd",also_known_as
747127829,"Yiyen Electric Technology Co., Ltd",also_known_as
747127829,YIYUAN,also_known_as
747127829,"YueQing YiYuan Electric Technology Co., Ltd",also_known_as
747127831,Feltron Electronics - Zeissler & Co. GmbH,also_known_as
747127838,JTEKT Corporation,also_known_as
747127838,Koyo Bearings,formerly_known_as
747127842,JCV,acronym
747127853,Keshan Xinchuang,also_known_as
747127854,"SHENZHEN LDROBOT CO., LTD",also_known_as
747127855,Lynq Technologies Inc,also_known_as
747127857,"Hangzhou Dixin Technology Co., Ltd",also_known_as
747127857,HANGZHOU GEO-CHIP TECHNOLOGY,also_known_as
747127858,"Beijing Hangfeng Kewei Equipment Technology Co., Ltd",also_known_as
747127860,"Guangzhou Amphenol Sincere Flex Circuits Co ., Ltd",also_known_as
747127954,Bosch Automotive Service Solutions,also_known_as
747127960,Conntek Integrated Solutions Inc (U.S.A),also_known_as
747127961,Contraves Advanced Devices Sdn. Bhd.,also_known_as
747127967,Hettich Holding GmbH & Co,also_known_as
747127969,MicroFocus,also_known_as
747127973,PTF Inc,also_known_as
747127975,RYCHIP Semiconductor Inc,also_known_as
747127976,SAMTRON Systems Pvt Ltd,also_known_as
747127978,"STEWART R. BROWNE MFG. CO., INC",also_known_as
747127979,Thai Yazaki Group,also_known_as
747127980,"Valley Craft Industries, Inc",also_known_as
747128600,Flex Power Tools,also_known_as
747128623,Konix Interactive,also_known_as
747128629,Ferm International BV,also_known_as
747128629,Ferm Power Tools,also_known_as
747128630,Team C Performance,also_known_as
747128632,Intex Marketing Ltd.,also_known_as
747128634,ImouLife,also_known_as
747128637,Technik + Kompetenz,also_known_as
747128637,TIP TECHNISCHE INDUSTRIE PRODUKTE GMBH,also_known_as
747128638,"Shenzhen Cudy Technology Co., Ltd",also_known_as
747128640,Busch GmbH & Co. KG,also_known_as
747128642,Deli Group Co Ltd,also_known_as
747128643,ElbaUK,also_known_as
747128643,Hamelin Brands Ltd,parent_of
747128644,Telekom Deutschland GmbH,also_known_as
747128645,ZIPPER MASCHINEN GmbH,also_known_as
747128648,X-Lyne,parent_of
747128649,Elita Modelle,also_known_as
747128652,R&G Faserverbundwerkstoffe GmbH,also_known_as
747128660,Technik fur Sicherheit,also_known_as
747128661,TRONTEQ OHG,also_known_as
747128662,We-Technology Automation,also_known_as
747128805,Yahata Electric Works Ltd,also_known_as
747128807,a la mods,also_known_as
747128812,Vestil Manufacturing Corp,also_known_as
747128814,New England Eagle Machine,also_known_as
747128832,"Shenzhen Sinhoo Science Technology Development Co., Ltd",also_known_as
747128834,KUTLASS Ultra-Air,also_known_as
747128835,Dr. Hönle AG,also_known_as
747128835,Honle Group,also_known_as
747128835,Hönle Group,also_known_as
747128836,Creative Japan Ltd,also_known_as
747128838,Markel Products Company,also_known_as
747129195,Wuxi Sicomm Communication Technologies Inc,also_known_as
747129196,EMI Solutions Pvt Ltd,also_known_as
747129311,MOAI Electronics Corporation,also_known_as
747129311,MOAI Green Power Corporation,also_known_as
747129313,"Hefei Jiefa Technology Co., Ltd",also_known_as
747129315,Advanced Data Techn LTD,also_known_as
747129321,Matrix M2M,also_known_as
747129322,Milont Technology Limited,also_known_as
747129322,"Shenzhen Milont Technology Co.,Ltd",also_known_as
747129323,Oberon Company,also_known_as
747129324,Raztec Sensors New Zealand Ltd,also_known_as
747129325,"RESEARCH TOOL & DIE WORKS, INC",also_known_as
747129325,RT&D,also_known_as
747129327,ShenZhen XinZhongXin Technology Co Ltd,also_known_as
747129330,Forecon Tech Co Ltd,also_known_as
747129332,Magid Glove & Safety Manufacturing Company LLC,also_known_as
747129334,ANVIL International,also_known_as
747129608,Shengzhen Yong Yu Photoelectric Co Ltd,also_known_as
747129608,Yongyu Optoelectronics,also_known_as
747129609,Centurion Safety Products Ltd,also_known_as
747129612,Nisshinbo Holdings,parent_of
747129613,"Shanghai Binuoxing New Material Technology Co., Ltd.",also_known_as
747129613,"Shanghai BNstar new material technology co., LTD",also_known_as
747130350,"Shenzhen Bardeen Microelectronics Co., Ltd",also_known_as
747130351,Tower Partner Semiconductor,also_known_as
747130351,TPSCo,also_known_as
747130352,Prestolite Electric Incorporated,also_known_as
747130353,Azio corporation,also_known_as
747130356,Beaver-Visitec International Inc,also_known_as
747130356,BVI,also_known_as
747130358,TOPTICA eagleyard,also_known_as
747130359,ELMO USA Corporation,also_known_as
747130364,Karl Püplichhuisen GmbH & Co. KG,also_known_as
747130364,Puplichhuisen,also_known_as
747130367,SMK Electronics,also_known_as
747130367,SMK-LINK,brand_of
747130368,Simply NUC,mis-spelling
747131094,Guangzhou Wei Chuang Elec,also_known_as
747131094,"Shenzhen Weichuang Zhiyin Electronics Co., Ltd.",also_known_as
747131096,MeLE Technologies Ltd,also_known_as
747131100,"Chengdu Ziisor Technology Co., Ltd",also_known_as
747131101,"Shenzhen Xinfeihong Electronics Co., Ltd",also_known_as
747131102,Kinghor,also_known_as
747131102,ShenZhen King-Hor,also_known_as
747131103,Shengfenghong Electronics Company Ltd,also_known_as
747131104,Yint Electronics,also_known_as
747131105,"Corebai Microelectronics (Beijing) Co., Ltd",also_known_as
747131109,"GBG (Anshan) Semiconductor Co., Ltd",also_known_as
747131110,J.H. Williams,formerly_known_as
747131110,JH Williams,formerly_known_as
747131111,Central Tools Inc,also_known_as
747131113,VEAB Heat Tech AB,also_known_as
747131114,YI RUI,also_known_as
747131114,Yirui Semiconductor,also_known_as
747131115,"Guangzhou Dexu Electronic Technology Co., Ltd",also_known_as
747131116,quartz work 01 GmbH,also_known_as
747131116,quarz werk,also_known_as
747131117,Zentel Japan Corporation,also_known_as
747131222,"Yantai IRay Technology Co., Ltd.",also_known_as
747131225,"CHANGXING FANYA LIGHTING CO., LTD",also_known_as
747131227,Classic Tone,also_known_as
747131232,DuraStripe,also_known_as
747131233,"Shanghai Euchips Industrial CO.,LTD.",also_known_as
747131237,Sangoma US Inc,also_known_as
747131238,Terminal Technologies (I) PVT Ltd,also_known_as
747131238,Terminal Technology,also_known_as
747131240,Xilience GmbH,also_known_as
747131241,"Zhejiang Dongming Stainless Steel Products Co., Ltd",also_known_as
747131243,"Dongguan Jierong Film Technology Co., Ltd",also_known_as
747131243,Jierong Thin Film Technology,also_known_as
747131251,Feno Plast,mis-spelling
747131252,"Jiangsu Chahua-Electric Co., Ltd",also_known_as
747131253,Topaz Electric Corporation,also_known_as
747131256,"Dongguan Hongfarad Electronic Co.,Ltd",also_known_as
747131259,"Anhui Laifu Electronic Technology Co., Ltd",also_known_as
747131267,Maple Semiconductor Co Ltd,also_known_as
747131324,Dosin Electronics,also_known_as
747131326,Rotronic Measurement Solutions,also_known_as
747131349,United Resistive Technologies,also_known_as
747131352,CFE Corporation,also_known_as
747131354,Western Reserve Controls Inc,also_known_as
747131448,Eilior ACS Ltd,formerly_known_as
747131510,Hydra Components,also_known_as
747131585,Nanjing Ansen Electronics Co Ltd,also_known_as
747131647,Specialised Wiring Accessories Ltd,also_known_as
747131659,Shenzhen Xin Yang Ze Electronics Co Ltd,also_known_as
747131680,VE Switch,also_known_as
747131715,Wellshow Precision Inc,also_known_as
747131773,Image Match Design Inc,also_known_as
747131776,Assan Lighting ,also_known_as
747131782,"ChangXin Memory Technologies, Inc.",also_known_as
747131785,"Eaglerise Electric & Electronic (China) Co., Ltd",also_known_as
747132455,TMI,acronym
747132455,"Tuoer Microelectronics Co., Ltd",also_known_as
747132455,Xi'an Toll Microelectronics Co Ltd,also_known_as
747132532,"Dz Shenzhen Ou Chuangxin Semiconductor Co., Ltd",also_known_as
747132559,Dongguan Huilun Fort Electronic Co Ltd,formerly_known_as
747132559,Guangdong Huilun Crystal Technology Co Ltd,also_known_as
747132560,HB Fuller,also_known_as
747132560,H.B. Fuller Company,also_known_as
747132560,H.B. Fuller Engineering Adhesives,also_known_as
747132561,"GUANGZHOU TONYU TECHNOLOGY CO., LTD",also_known_as
747132561,Tonyu Photoelectronic,also_known_as
747132746,Alfons Ruschenbaum GmbH,also_known_as
747132754,SLI,acronym
747132755,Zhuhai Zhili Battery Co Ltd,also_known_as
747132764,Sunshine Maker's Inc,brand_of
747132777,"Shanghai AIHuwen Information Technology Co., Ltd",also_known_as
747132782,United States Plastic Corporation,also_known_as
747132783,"Gepu Electronic Technology Co., Ltd",also_known_as
747132784,"Shanghai LineKey Technology Co., Ltd",also_known_as
747132789,"Shenzhen Winchen Electronic technology co., LTD",also_known_as
747132794,"Nanjing Yong Li Electronics Co., Ltd.",also_known_as
747132910,AnaNavi Technology,also_known_as
747132919,BST Power Hong Kong Limited,division_of
747132920,Calix Networks,also_known_as
747132932,NLG,acronym
747132933,Tops Business Forms,also_known_as
747132939,"China Micro Semiconductor (Shenzhen) Co., Ltd",also_known_as
747133076,Procell Professional Batteries,also_known_as
747133086,"Zhejiang Baolong Electromechanical Co., Ltd.",also_known_as
747133091,Infinity Euro Composite Fencing,also_known_as
747133098,Solidigm Technology,also_known_as
747133101,wiinet Conectando Pessdas,also_known_as
747133106,microbit,also_known_as
747133107,Xens Technologies BV,also_known_as
747136677,"Dongguan Sun-kai (Bsun) Electronics Co., Ltd",also_known_as
747136776,Eaton HAC,also_known_as
747136791,Shanghai MagnTek Microelectronics Inc,also_known_as
747136933,SMP,also_known_as
747136936,"Dongguan Ineed Technology Co., Ltd.",also_known_as
747136936,INEED Electronics,also_known_as
747136936,Ineed Electronics (Hong Kong) Limited,also_known_as
747136941,"SHENZHEN XU SHRNG SEMICONDUCTOR CO., LTD",also_known_as
747136941,XSSY Optoelectronics Co Ltd,also_known_as
747136953,Minuteman Power Technologies,also_known_as
747136958,"Zhifengwei (Shenzhen) Technology Co., Ltd",also_known_as
747136958,Zhi Feng Wei Technology,also_known_as
747136960,"Hope Technologic (Xiamen) Co., Ltd",also_known_as
747136962,Wuxi NCE Power Semiconductor Co Ltd,also_known_as
747136964,"Dongguan hekang electronics co., LTD",also_known_as
747136972,"Wuzhou Youmeng Welding Protection Products Co., Ltd",also_known_as
747137261,"Dongguan Chevron Electronic Technology Co.,Ltd",also_known_as
747137266,GEBC,acronym
747137350,"Hongruikai Electronic Technology Co., Ltd",also_known_as
747137352,Tamsan Bağlantı Elemanları A.Ş,also_known_as
747137355,"Guangzhou Nyboxing Electronic Technology Co., Ltd",also_known_as
747137355,Niboxing,also_known_as
747137356,Hartxin Electronics,parent_of
747137360,Nextech Electronics Pvt. Ltd,also_known_as
747137362,Warrick a Brand of Gems Sensors,also_known_as
747137369,"Shenzhen Hongyuan Nachuan Electronics Co., Ltd",also_known_as
747137370,"Dongguan Heyue Electronics Co., Ltd",also_known_as
747137371,"Hubei Jihui Electrical Appliance Co.,Ltd",also_known_as
747137372,Dongguan City JURCC Electronics CO.LTD,also_known_as
747137373,"Shushang Information Technology (Shanghai) Co., Ltd",also_known_as
747137382,Keju Electronics (Shenzhen) Co Ltd,abbreviation
747137383,S-Innovation Technology Co Ltd,also_known_as
747137385,Nuo Ling electronic,also_known_as
747137386,SANYO DENKI AMERICA INC POWER SYSTEMS,division_of
747137496,Monitech Industrial Displays,also_known_as
747137499,GFP,also_known_as
747137502,Anxing Electronics,also_known_as
747137504,"JOYSBIO (Tianjin) Biotechnology Co., Ltd",also_known_as
747137513,SHENZHEN ANBON SEMICONDUCTOR,also_known_as
747137516,The Hill Brush Company,also_known_as
747137517,TDG Holding Company,also_known_as
747137517,"Tiantong Holdings Co., Ltd",also_known_as
747137518,Robert Scott Hygiene,also_known_as
747137519,Vileda Professional,also_known_as
747137525,Connectech,brand_of
747137525,Crompton Greaves,brand_of
747137525,CS Electric,brand_of
747137525,Hydromec Shadow,brand_of
747137525,KB Electric,brand_of
747137525,Lincoln Motors,brand_of
747137525,Marcus Transformer,brand_of
747137525,Ohio Gear,brand_of
747137525,Phelan Motors,also_known_as
747137718,ELCO Burners,also_known_as
747137722,"Shenzhen Xinyuanyang Technology Co., Ltd",also_known_as
747137722,"Shenzhen Xinyuan Yang Technology Co., Ltd",also_known_as
747137847,E. Dold & Söhne GmbH & Co. KG,also_known_as
747137851,Powder Koat Industries,also_known_as
747137857,REEL Reinheimer Elektronik GmbH,also_known_as
747137861,QTI,also_known_as
747137863,Amorim Industrial Solutions,also_known_as
747137864,Brimtech,formerly_known_as
747137865,GreenCell.global,also_known_as
747137867,Sunltech Technology Co Ltd,also_known_as
747138439,"Shenzhen Xingweifan Electronic Technology Co., Ltd",also_known_as
747138441,"National Technology Co., Ltd.",also_known_as
747138442,"Dongguan HaoFu Electronics Technology Co., Ltd",also_known_as
747138443,SATATool,also_known_as
747138443,"SATA Tools (Shanghai) Co., Ltd.",also_known_as
747138446,Thundercomm America Corporation,also_known_as
747141381,AMATECH-AMABUD,also_known_as
747141382,Aura Semiconductor,also_known_as
747141387,"Pinjie Semiconductor (Hangzhou) Co., Ltd",also_known_as
747141387,PNJ,also_known_as
747141387,PN Junction Semiconductor (Hanzhou) Co Ltd,also_known_as
747141393,Semiment Technology Co Ltd,also_known_as
747141396,Eugen Wiberger AB,also_known_as
747141398,"Dalian XINGUAN Technology Co., Ltd",also_known_as
747141440,Dongguan KNSCHA Electronics Co Ltd,also_known_as
747141453,EMD Millipore,also_known_as
747141453,Merck Millipore,also_known_as
747141453,MilliporeSigma,also_known_as
747141453,Milliport Sigma,also_known_as
747141454,Motor-Comm,also_known_as
747141454,"Suzhou Motor-comm Electronic Technology Co.,Ltd",also_known_as
747141454,"Suzhou MotorComm Electronic Technology Co.,Ltd",also_known_as
747141457,PSC,also_known_as
747142292,XCH,also_known_as
747142627,"Shenzhen Gantong Technology Co., Ltd",also_known_as
747142735,Bearing Engineering Company,also_known_as
747142738,"Chiplon Microelectronics Co.,Ltd",also_known_as
747142738,"Qilong Microelectronics (Beijing) Co., Ltd.",also_known_as
747142746,Lefoo Industrial Co Ltd,also_known_as
747142748,PIE,also_known_as
747143585,Disenos Y Technologia PLC,also_known_as
747143585,DITEL Diseños y Tecnología S.A.,also_known_as
747143585,DITELEC.com,also_known_as
747143585,Ditel Tec S.A.S,also_known_as
747143594,C.T. Gamble,also_known_as
747143607,"Suzhou Hangjing Elec&Tech Co.,Ltd",also_known_as
747143607,"Suzhou HangJing Electronic Technology Co., LTD",also_known_as
747143654,"Shenzhen Baiguang Electronic Technology Co., Ltd.",also_known_as
747143658,Guangdong Juxing Electronics Technology Co Ltd,also_known_as
747143684,"Beijing TransFar Electronics Co., Ltd",also_known_as
747143687,"Zeroplus Technology Co., Ltd",parent_of
747143689,"CS Colombo USA, Inc.",also_known_as
747143689,CS S.r.l. Unipersonale,also_known_as
747143696,Midcon Cables,also_known_as
747143700,SP Technologies,also_known_as
747143715,CWD Innovations,also_known_as
747143783,Shan dong YuanJie Electronic Technology ,also_known_as
747143857,Collective Semiconductor Technology Zhongshan Co Ltd,also_known_as
747143859,Ericco International,also_known_as
747143861,"FLIR Integrated Imaging Solutions, Inc.",also_known_as
747143868,Loctek Ergonomic,also_known_as
747143875,BarryBlower,merged_into
747143875,Bayley,merged_into
747143875,Industrial Air,merged_into
747143875,Penn Ventilation,merged_into
747143875,Supreme Fan,merged_into
747143876,Powerlet LLC,also_known_as
747144059,MATÉFLEX,also_known_as
747144070,Advance Electronic Industries,also_known_as
747144072,Alera Furniture,also_known_as
747144183,BECKER FLUGFUNKWERK GMBH,also_known_as
747144185,Blickle Raeder+Rollen GmbH & Co KG,also_known_as
747144188,China Jiangsu MHP,also_known_as
747144190,"Wenzhou Yihua Holding Group Co., Ltd",also_known_as
747144190,Yihua Holding Group Co Ltd,also_known_as
747144196,HEERMICR Semiconductor Co Ltd,also_known_as
747144196,"Hull Micro (Shenzhen) Semiconductor Co., Ltd",also_known_as
747144202,"Shenzhen CORETONG Electronic Technology Co., Ltd",also_known_as
747144203,"Chongqing Linglong Electronic Co., LTD",also_known_as
747144204,"Shenzhen Minos Technology Co., Ltd",also_known_as
